number of frame,current time (s),black to white (1/0 represents true/false),luminosity,saturation_rgb,saturation_hsv,chromatic variety,entropy of luminosity_gray,entropy of luminosity_rgb,four-scale contrast,eight-scale contrast,mean gray contrast / Peli contrast
127,5.08,0.0,133.95338317658835,0.24989615530491677,63.72754002700617,184095927592.85938,121481.44044822881,555386.2864646981,43.26979986496914,62.54160638503087,35.8210303225061
128,5.12,0.0,134.1965049286205,0.2494134685053286,63.605110918209874,184345113044.48828,121646.24887284778,554661.8385714809,40.26454378858025,58.24881221064815,35.857183918480445
129,5.16,0.0,134.18484543016984,0.25176050342612716,64.20390480324075,181744660573.02734,121227.86758047514,550861.4691277152,43.81906346450617,63.27621045524691,35.92221205550203
130,5.2,0.0,134.3329382976432,0.2518339709802351,64.22117621527778,184446362949.15625,121300.12520605965,554572.8240037657,42.30267939814815,61.02135054976852,35.87964503028638
131,5.24,0.0,134.06313847269286,0.251112810178657,64.03781876929013,181511598647.57812,120811.5640804412,552208.256251736,43.87861930941358,63.428089313271606,36.071181160250156
132,5.28,0.0,133.77861453895238,0.2536442853164947,64.68307098765432,179641023180.83594,120641.64807045559,549780.9042851608,41.58865354938271,59.996224199459874,36.04555892050828
133,5.32,0.0,133.60406131268618,0.25507693119400887,65.04803578317902,180544825476.4961,120785.58405880647,550564.4935638813,41.55403501157407,59.985295862268515,36.04574455619924
134,5.36,0.0,133.6118417631135,0.2525966704056674,64.41527295524692,181368677662.70312,119980.43076532008,550395.1508835092,38.51394000771605,55.692726417824076,36.28379360967947
135,5.4,0.0,133.0907126470901,0.25233985497096695,64.35013551311728,178889099062.02344,119373.73146091936,549159.0995522618,40.545581597222224,58.58069950810185,36.5029553277119
136,5.44,0.0,132.9565026687878,0.2518290209192827,64.2204755015432,177533578179.375,119385.75895917501,549304.8483826079,41.4857421875,59.876174527391974,36.41975888161712
137,5.48,0.0,132.91161916668395,0.2506761850067361,63.92639419367284,175431375175.04297,118789.41708870443,547174.9681873344,42.32053192515432,61.168817515432096,36.60828988888825
138,5.52,0.0,132.9785272926235,0.24717886045623233,63.034904031635804,175293747637.01172,118747.95878802933,549709.7580220279,41.697761863425924,60.2819548128858,36.59959753207052
139,5.56,0.0,132.52230281684547,0.2475176792275397,63.12143566743827,175441141376.39844,117893.95194954921,551195.500027864,43.66691888503087,63.049063223379626,36.89416231997946
140,5.6,0.0,132.32918741320975,0.24620878918893274,62.78740981867284,172524671158.58203,116038.345114014,546980.9330676247,41.510085358796296,60.03160349151234,37.64062114304193
141,5.64,0.0,132.03471654802803,0.24678834902441496,62.93518856095679,171405980965.6328,115181.6568690421,547081.9965201435,46.01982976466049,66.36804880401235,37.91657091923332
142,5.68,0.0,132.33449076340648,0.2440206249719212,62.230136959876546,173544867953.45703,114644.19390413038,551702.9374931218,44.4077165316358,64.08247010030864,37.97109388821042
143,5.72,0.0,132.29496561535714,0.2456326673893352,62.64102768132716,170210420496.96875,113739.01540297383,546783.646028722,46.21122636959876,66.71975284529321,38.25360356957799
144,5.76,0.0,132.2950243402801,0.24563269484190323,62.64103587962963,170209660201.05078,113738.65515329537,546781.2288986256,46.211211419753084,66.71973476080247,38.25357255747983
145,5.8,0.0,132.56474972221335,0.2477888767620947,63.19050540123457,167447168130.02734,112632.30049277296,541366.3991666164,42.42821614583333,61.11806929976852,38.58639389443517
146,5.84,0.0,132.54426279417154,0.25010970750394057,63.78314139660494,164280728106.7422,111599.02784857893,536282.3920458992,43.49722511574074,62.835162760416665,38.954258619076754
147,5.88,0.0,132.68599385996427,0.2496274042983667,63.65922984182099,162267812176.60938,110418.48686087834,533283.3007814054,40.763533468364194,58.91152416087963,39.37489466037848
148,5.92,0.0,132.4327830266202,0.25268411528931395,64.4390306712963,161291853049.71875,109595.95788346032,531135.9384523762,43.22837191358025,62.27354793595679,39.6991398810008
149,5.96,0.0,133.22176351030143,0.2500474604074742,63.7662037037037,161948752294.01562,109552.6748170352,530448.6286954543,37.27978973765432,53.853875144675925,39.68235376878601
150,6.0,0.0,133.07769241415713,0.2505855368687495,63.90329571759259,161050880434.20312,109095.20515441454,529079.3491844962,37.769339795524694,54.47427589699074,39.92313055185441
151,6.04,0.0,133.37506031780933,0.24703811910426768,62.99813609182099,161789922989.3047,108969.48523366048,529470.3775098467,35.79802276234568,51.54418643904321,40.024228291785285
152,6.08,0.0,133.1733110874903,0.24558000767174012,62.626930941358026,162073350355.51172,108244.33633006996,530228.3514953348,36.81704861111111,53.08934606481481,40.28944480518131
153,6.12,0.0,132.25149102236875,0.2441032152589335,62.25004195601852,160709311781.78516,107211.78258381532,530897.0415903595,35.27934944058642,50.96640383873457,40.736982618180534
154,6.16,0.0,130.71736777294797,0.2460089954519114,62.73682484567901,159613109517.03125,107601.33617792059,532992.5779935477,35.63645543981482,51.36636405285494,40.642767616350206
155,6.2,0.0,131.3430903105491,0.2409571247830809,61.448278838734566,160702122306.73047,107088.29546908464,532590.5872026103,31.882348572530866,46.18377531828704,40.87189907914948
156,6.24,0.0,131.29245681950826,0.23959214787701186,61.10010754243827,160775984171.94922,106416.59600322839,533507.6442456326,34.07499421296296,49.18123505015432,41.15198069689854
157,6.28,0.0,130.36057653741457,0.23238754602996242,59.26286410108025,166445282499.32812,107729.28209334513,546972.6559680889,23.05060329861111,33.31337360146605,40.63405675302414
158,6.32,0.0,130.26911831211106,0.2268949000670417,57.862140721450615,169639324330.28906,107596.95923151841,554370.9567058233,22.52359616126543,32.481868489583334,40.659317361591796
159,6.36,0.0,129.51377844521878,0.21892592196435404,55.830516493055555,176393582966.95312,108264.71021905777,566524.8725166308,17.719919945987655,25.544723668981483,40.37843987844442
160,6.4,0.0,129.52219405431669,0.2126028335312215,54.21891444830247,181058537843.85938,108047.83839036457,573724.9644322189,18.46462287808642,26.56108169367284,40.423671044418235
